-0.0220499, -0.0251195, 0.0505263, 0.172658, 0.178082, 0.199479
0.00432262, 0.00503209, 0.0388355, 0.174711, 0.178675, 0.195703
0.0225621, 0.0360412, 0.043651, 0.177839, 0.181301, 0.194152
0.0415024, 0.0756285, 0.0518872, 0.182521, 0.1867, 0.195721
0.0552802, 0.112618, 0.0521336, 0.188287, 0.195202, 0.200833
0.0701212, 0.145763, 0.0503145, 0.194576, 0.206731, 0.209181
0.074076, 0.200496, 0.00139685, 0.201563, 0.219958, 0.219885
0.0912873, 0.233929, -0.0930838, 0.206087, 0.234042, 0.231651
0.118523, 0.263634, -0.203408, 0.208831, 0.247311, 0.242903
0.147847, 0.267149, -0.316812, 0.20783, 0.257824, 0.251761
0.176161, 0.226089, -0.412927, 0.202852, 0.264042, 0.257017
0.195, 0.178284, -0.470798, 0.196119, 0.264696, 0.257844
0.191964, 0.127145, -0.469333, 0.187879, 0.260031, 0.254375
0.177071, 0.1138, -0.41321, 0.181639, 0.252071, 0.248369
0.138555, 0.112023, -0.350875, 0.176134, 0.242358, 0.241482
0.108714, 0.0973192, -0.296827, 0.171565, 0.232855, 0.235262
0.0784716, 0.106578, -0.238834, 0.16901, 0.224185, 0.230084
0.0541169, 0.0836585, -0.169088, 0.16759, 0.216441, 0.226331
0.0194882, 0.0651267, -0.12086, 0.167867, 0.209179, 0.223302
-0.0357221, 0.0808891, -0.111611, 0.168933, 0.202888, 0.22055
-0.0601367, 0.0664686, -0.0900899, 0.170572, 0.198069, 0.218403
-0.0569671, 0.0425341, -0.0409708, 0.172679, 0.19316, 0.215753
-0.0435875, 0.0312993, -0.00960231, 0.174976, 0.187583, 0.212036
-0.0253966, -0.0182496, -0.0205752, 0.176151, 0.182517, 0.207198
-0.0314375, 0.040604, 0.039286, 0.176392, 0.178021, 0.202621
-0.040796, 0.0877845, 0.142892, 0.177174, 0.175403, 0.198235
-0.0328405, 0.05118, 0.217639, 0.178293, 0.174646, 0.193559
-0.00306139, -0.0361407, 0.276449, 0.179658, 0.175565, 0.189848
0.0462344, -0.0915261, 0.31829, 0.180813, 0.178317, 0.188697
0.0600136, -0.121647, 0.356908, 0.182262, 0.183639, 0.190928
0.0554271, -0.174648, 0.352649, 0.184963, 0.19166, 0.196767
0.0522936, -0.21296, 0.326668, 0.187545, 0.201469, 0.20472
0.0441716, -0.221397, 0.284893, 0.189095, 0.211719, 0.213029
0.0283452, -0.202455, 0.198457, 0.188371, 0.220826, 0.220383
0.0144141, -0.14781, 0.0780016, 0.185628, 0.227915, 0.22624
0.00683437, -0.075871, -0.0153245, 0.181753, 0.232046, 0.230067
-0.00184203, -0.0060002, -0.0584163, 0.177175, 0.233299, 0.231475
-0.0240124, 0.0215759, -0.0284887, 0.173892, 0.233124, 0.230753
-0.0538285, 0.0112284, 0.0512774, 0.172551, 0.231898, 0.227916
-0.0802466, -0.00120907, 0.0981087, 0.172868, 0.228201, 0.223306
-0.0967341, -0.037266, 0.12015, 0.173267, 0.221796, 0.218382
-0.111992, -0.0857069, 0.128152, 0.173284, 0.213945, 0.214488
-0.140918, -0.121414, 0.124841, 0.173248, 0.205961, 0.211762
-0.163375, -0.116367, 0.127375, 0.173415, 0.198461, 0.209516
-0.155517, -0.100231, 0.118483, 0.172748, 0.191493, 0.206948
-0.143918, -0.0507066, 0.0976655, 0.171867, 0.185399, 0.203734
-0.0999539, -2.59622e-05, 0.0947253, 0.171526, 0.180164, 0.199861
-0.0741471, 0.0466, 0.0972965, 0.172061, 0.176476, 0.196135
-0.0586876, 0.0956584, 0.0847672, 0.173567, 0.17435, 0.193389
-0.0280235, 0.149302, 0.0624482, 0.176389, 0.174107, 0.19227
0.00451426, 0.195819, 0.012583, 0.17998, 0.176069, 0.19326
0.0319869, 0.218112, -0.0567535, 0.183587, 0.17992, 0.196402
0.0380392, 0.250118, -0.108667, 0.18866, 0.18506, 0.201184
0.0443636, 0.247263, -0.154362, 0.191666, 0.190804, 0.205925
0.0480509, 0.242492, -0.202652, 0.194246, 0.195964, 0.209127
0.0615375, 0.192867, -0.23942, 0.192753, 0.199088, 0.208628
0.0659354, 0.135152, -0.241831, 0.189031, 0.199133, 0.204327
0.0595994, 0.0900641, -0.233758, 0.184715, 0.196192, 0.197917
0.0573558, 0.0568692, -0.217991, 0.180435, 0.191307, 0.191145
0.056594, 0.0346728, -0.16087, 0.176763, 0.185614, 0.18497
0.049219, 0.013713, -0.0902262, 0.173599, 0.180033, 0.179975
0.0336981, -0.00279795, -0.0210956, 0.171633, 0.175225, 0.176414
0.0205528, -0.0284598, 0.0463517, 0.171085, 0.171579, 0.174245
0.019372, -0.0918819, 0.0913797, 0.171054, 0.168949, 0.173364
0.0242354, -0.188532, 0.095246, 0.171331, 0.167301, 0.173282
0.0215474, -0.277244, 0.095375, 0.172164, 0.168516, 0.173523
0.000409018, -0.353874, 0.0638333, 0.175148, 0.176179, 0.173819
-0.0380412, -0.392006, 0.0235417, 0.180812, 0.192093, 0.173882
-0.0506671, -0.452361, 0.0639704, 0.191658, 0.213781, 0.174195
-0.0921283, -0.486009, 0.157938, 0.206, 0.239102, 0.174676
-0.1464, -0.507706, 0.196742, 0.223553, 0.264457, 0.175192
-0.234707, -0.496425, 0.228275, 0.242897, 0.286368, 0.175414
-0.381661, -0.382722, 0.238576, 0.261116, 0.301456, 0.175169
-0.627257, -0.176328, 0.198622, 0.275367, 0.307845, 0.174759
-0.909118, 0.0800904, 0.158447, 0.287565, 0.305262, 0.173976
-1.0577, 0.317477, 0.0946514, 0.300424, 0.296366, 0.174023
-1.10724, 0.48149, 0.042045, 0.310204, 0.282137, 0.175508
-1.07315, 0.612498, 0.0300954, 0.310541, 0.264469, 0.178309
-0.973275, 0.721543, 0.0243275, 0.30068, 0.24651, 0.182203
-0.814886, 0.744123, 0.020554, 0.282915, 0.230127, 0.186022
-0.637817, 0.718041, 0.0295405, 0.262626, 0.21633, 0.188444
-0.464434, 0.589575, 0.0351729, 0.245093, 0.205228, 0.18822
-0.347995, 0.373165, 0.0222492, 0.232789, 0.198252, 0.184682
0.0826949, 0.0233797, 0.0168157, 0.224822, 0.195342, 0.178338
0.280897, -0.260317, 0.012623, 0.226591, 0.196419, 0.170791
0.416421, -0.447085, 0.0316535, 0.232809, 0.201097, 0.167666
0.480761, -0.54356, 0.0529206, 0.239246, 0.205182, 0.169462
0.57008, -0.736842, 0.0781972, 0.238107, 0.208666, 0.174188
0.839857, -0.746194, 0.107403, 0.234639, 0.211314, 0.180931
1.13689, -0.533242, 0.116394, 0.234732, 0.215451, 0.188912
1.40351, -0.306274, 0.0910142, 0.236113, 0.221283, 0.196076
1.43192, -0.0339627, 0.0326041, 0.235703, 0.229079, 0.202769
1.4376, 0.245849, -0.10951, 0.2323, 0.23741, 0.20692
1.60876, 0.552103, -0.306875, 0.224275, 0.246429, 0.209539
1.62038, 0.926568, -0.345981, 0.213966, 0.25509, 0.214366
1.4402, 1.25565, -0.372909, 0.20379, 0.261824, 0.220679
1.1434, 1.4697, -0.386502, 0.19682, 0.264709, 0.227332
0.804331, 1.44822, -0.402336, 0.195677, 0.263377, 0.232883
0.388734, 1.50232, -0.371402, 0.200416, 0.258328, 0.234017
-0.00613749, 1.64878, -0.355532, 0.20876, 0.249729, 0.23131
-0.374774, 1.60185, -0.286806, 0.218127, 0.239377, 0.228163
-0.640614, 1.45208, -0.221155, 0.225966, 0.229006, 0.223039
-0.704534, 1.18128, -0.148259, 0.23085, 0.220079, 0.215951
-0.628435, 0.86148, -0.0689795, 0.232424, 0.212777, 0.206508
-0.533943, 0.548999, 0.00228738, 0.231243, 0.206956, 0.196128
-0.435717, 0.251694, 0.0281104, 0.228522, 0.201988, 0.187059
-0.355269, 0.00901687, 0.0496863, 0.224388, 0.197676, 0.180476
-0.20645, -0.208648, 0.0793034, 0.218573, 0.193794, 0.17638
-0.0452523, -0.569285, 0.0745645, 0.212161, 0.190077, 0.17431
0.0965401, -0.724997, 0.0694378, 0.207483, 0.186925, 0.17477
0.206562, -0.893149, 0.062414, 0.204461, 0.184721, 0.177276
0.258778, -1.06213, 0.0342333, 0.201611, 0.183988, 0.181074
0.123325, -1.25446, 0.0024864, 0.199426, 0.185517, 0.186085
-0.109649, -1.39848, 0.0197292, 0.198045, 0.190624, 0.192783
-0.459735, -1.35461, 0.0680389, 0.197438, 0.198977, 0.200637
-0.690129, -1.1775, 0.143545, 0.196665, 0.210043, 0.207904
-0.922173, -0.924785, 0.215245, 0.197045, 0.219991, 0.21212
-1.22431, -0.582186, 0.124397, 0.199288, 0.226575, 0.21336
-1.46196, -0.245974, 0.0442177, 0.203797, 0.229541, 0.213786
-1.50065, -0.021832, -0.0115019, 0.210194, 0.229304, 0.214511
-1.46858, 0.499712, -0.0501206, 0.215666, 0.225787, 0.213591
-1.39997, 1.01488, -0.0794264, 0.222079, 0.219973, 0.209253
-1.27596, 1.46273, -0.0971164, 0.229489, 0.213744, 0.204288
-1.0433, 1.73478, -0.064736, 0.236471, 0.208297, 0.200616
-0.762813, 1.76912, 0.00473655, 0.240142, 0.204067, 0.198125
-0.470972, 1.69015, 0.0851154, 0.238349, 0.202007, 0.196152
-0.189889, 1.51848, 0.156481, 0.230592, 0.202292, 0.193925
0.0514067, 1.27891, 0.216129, 0.218592, 0.203886, 0.190912
0.241673, 0.92732, 0.254214, 0.204908, 0.204972, 0.187013
0.373002, 0.459412, 0.297744, 0.191826, 0.204187, 0.182034
0.44075, 0.115814, 0.270221, 0.181648, 0.201969, 0.176646
0.548671, -0.217458, 0.117974, 0.176549, 0.197069, 0.172723
0.723278, -0.577537, 0.0507899, 0.17576, 0.191759, 0.171144
0.840793, -0.766332, -0.0218067, 0.177895, 0.188539, 0.17239
1.00366, -0.910318, -0.0802502, 0.182512, 0.186825, 0.175889
1.30749, -1.00593, -0.157459, 0.189174, 0.186656, 0.180938
1.58782, -1.01901, -0.208938, 0.196816, 0.188799, 0.187585
1.87901, -0.798443, -0.250519, 0.204256, 0.192518, 0.194703
1.97877, -0.553048, -0.287827, 0.209263, 0.197754, 0.201651
1.95863, -0.194807, -0.279164, 0.210485, 0.202327, 0.206446
1.68341, 0.136334, -0.320099, 0.20875, 0.204319, 0.208395
1.17368, 0.512976, -0.322892, 0.205866, 0.203303, 0.206831
0.55622, 0.932564, -0.316447, 0.202616, 0.200562, 0.202264
0.0130574, 1.23946, -0.269681, 0.199509, 0.197555, 0.196806
-0.412846, 1.32833, -0.268364, 0.197067, 0.195581, 0.192646
-0.728534, 1.29538, -0.264524, 0.194659, 0.194981, 0.189418
-0.978101, 1.11628, -0.252528, 0.193509, 0.196136, 0.186758
-1.06825, 0.890023, -0.245417, 0.192108, 0.197351, 0.183956
-1.06758, 0.6988, -0.227151, 0.18974, 0.197796, 0.181242
-1.01423, 0.526232, -0.172356, 0.187099, 0.196669, 0.178718
-0.906602, 0.381414, -0.0782889, 0.184011, 0.194035, 0.176494
-0.753678, 0.294978, 0.0303862, 0.180865, 0.190496, 0.174607
-0.565014, 0.290122, 0.103476, 0.177645, 0.186373, 0.172711
-0.472701, -0.0107059, 0.097198, 0.175135, 0.182167, 0.170698
-0.289204, -0.259578, 0.0559115, 0.17346, 0.178954, 0.16951
-0.0260894, -0.551589, 0.0298645, 0.172622, 0.176547, 0.169323
0.122008, -0.879551, -0.0155402, 0.172597, 0.175404, 0.1703
0.202997, -1.13643, -0.0732937, 0.173485, 0.175917, 0.172845
0.154253, -1.28284, -0.0868278, 0.17551, 0.178287, 0.176728
0.0211811, -1.3726, -0.043039, 0.178336, 0.182131, 0.18153
-0.215264, -1.30816, 0.0245672, 0.181094, 0.186492, 0.186599
-0.372812, -1.11101, 0.0995867, 0.183358, 0.190522, 0.190766
-0.500145, -0.892893, 0.137471, 0.184865, 0.193579, 0.19266
-0.769424, -0.635437, 0.051196, 0.185655, 0.195527, 0.192503
-1.02074, -0.386798, -0.0664669, 0.186016, 0.196471, 0.191538
-1.07202, -0.234433, -0.100792, 0.18607, 0.196644, 0.190435
-1.10701, 0.202236, -0.115487, 0.186047, 0.196466, 0.188662
-1.07963, 0.640385, -0.127236, 0.185722, 0.196239, 0.185497
-0.998945, 0.992506, -0.121769, 0.185498, 0.195289, 0.18182
-0.848779, 1.2915, -0.0849205, 0.185644, 0.194129, 0.178758
-0.639861, 1.42769, -0.0102736, 0.186143, 0.192659, 0.176969
-0.418818, 1.34734, 0.028886, 0.186213, 0.190682, 0.176188
-0.210976, 1.02456, 0.12258, 0.18512, 0.187796, 0.175542
-0.0377022, 0.765474, 0.162989, 0.182559, 0.184657, 0.174332
0.23001, 0.406472, 0.0732915, 0.179165, 0.181421, 0.172694
0.40462, 0.0138989, 0.00224367, 0.175659, 0.178438, 0.171113
0.539345, -0.222516, -0.0311427, 0.173066, 0.176305, 0.170458
0.669664, -0.405631, -0.0667343, 0.172044, 0.175302, 0.171351
0.863106, -0.578391, -0.0765096, 0.172487, 0.175637, 0.173548
1.08903, -0.557117, -0.0659462, 0.174142, 0.176894, 0.176661
1.29124, -0.540494, -0.100955, 0.176418, 0.178628, 0.180442
1.39986, -0.424182, -0.151122, 0.178795, 0.179837, 0.184073
1.38261, -0.280646, -0.172752, 0.180581, 0.180238, 0.186697
1.30948, -0.171595, -0.193658, 0.181369, 0.179466, 0.187474
1.17818, -0.0944558, -0.204738, 0.18084, 0.178078, 0.186081
1.01933, 0.000675713, -0.123776, 0.178968, 0.176407, 0.182813
0.859665, 0.191813, -0.06105, 0.176188, 0.174704, 0.178478
0.684299, 0.389398, -0.0520598, 0.173281, 0.173236, 0.1743
0.456336, 0.622305, 0.0109555, 0.171428, 0.172173, 0.171438
0.256034, 0.843605, 0.112752, 0.171343, 0.171481, 0.170784
0.0955499, 0.981244, 0.158958, 0.17323, 0.170978, 0.172429
-0.0117417, 1.08526, 0.185823, 0.176447, 0.170697, 0.175737
-0.117192, 1.16706, 0.268394, 0.18014, 0.170581, 0.179796
-0.172985, 1.19352, 0.352852, 0.1837, 0.170346, 0.183767
-0.209164, 1.21328, 0.437064, 0.18656, 0.170101, 0.186655
-0.200139, 1.19808, 0.513749, 0.187972, 0.169732, 0.187895
-0.156663, 1.1249, 0.557748, 0.188091, 0.1692, 0.187778
-0.115711, 1.00133, 0.582871, 0.185982, 0.168509, 0.185561
-0.0651314, 0.858557, 0.57014, 0.182361, 0.167652, 0.181873
-0.0264711, 0.720183, 0.57566, 0.17814, 0.166823, 0.177654
-0.00609917, 0.59806, 0.636392, 0.173385, 0.16596, 0.173206
-0.0469978, 0.395789, 0.560482, 0.169199, 0.165229, 0.169582
-0.0402957, 0.0391706, 0.276474, 0.166925, 0.164878, 0.168865
-0.0696585, -0.446162, 0.00012922, 0.16705, 0.164647, 0.171535
-0.0687661, -0.964783, -0.146165, 0.169996, 0.164456, 0.176772
-0.075754, -1.42418, -0.305563, 0.175647, 0.164606, 0.183422
-0.103233, -1.79946, -0.484156, 0.182925, 0.164972, 0.190077
-0.10976, -2.05115, -0.660442, 0.191314, 0.16546, 0.196258
-0.0947762, -2.1582, -0.846271, 0.199237, 0.16614, 0.200672
-0.0395889, -2.11535, -1.0053, 0.20524, 0.166898, 0.203042
0.00162638, -1.94271, -1.10808, 0.208527, 0.167677, 0.203208
0.0631823, -1.70435, -1.12042, 0.208584, 0.168601, 0.20122
0.136616, -1.40242, -1.02892, 0.205247, 0.169557, 0.197369
0.187942, -1.079, -0.913254, 0.19878, 0.169998, 0.192138
0.201098, -0.766444, -0.779622, 0.190704, 0.169496, 0.186632
0.214368, -0.496446, -0.232688, 0.182463, 0.168393, 0.181818
0.243426, -0.149897, 0.348239, 0.175282, 0.166531, 0.178702
0.233333, 0.164309, 0.705639, 0.171429, 0.164711, 0.177614
0.226305, 0.485963, 0.874084, 0.171882, 0.164221, 0.178675
0.237509, 0.792907, 0.872576, 0.175492, 0.164888, 0.181813
0.215032, 1.04664, 0.816443, 0.180548, 0.166039, 0.185976
0.180723, 1.28787, 0.789065, 0.185923, 0.167239, 0.189862
0.156347, 1.45053, 0.746717, 0.190829, 0.168041, 0.193627
0.112798, 1.47391, 0.690172, 0.193686, 0.168505, 0.195772
0.0796091, 1.41643, 0.551068, 0.194407, 0.168518, 0.196196
0.0519378, 1.34963, 0.370717, 0.193079, 0.167915, 0.195166
0.030911, 1.28911, 0.229495, 0.190173, 0.16715, 0.193145
-0.0398714, 1.24738, 0.151963, 0.186673, 0.166683, 0.190594
-0.111027, 1.25455, 0.0911815, 0.183081, 0.166392, 0.188028
-0.161564, 1.30224, 0.0293563, 0.179843, 0.166169, 0.185883
-0.189657, 1.26644, -0.00977103, 0.176869, 0.166015, 0.184111
-0.197518, 1.17937, -0.0220284, 0.173978, 0.165814, 0.182519
-0.184385, 1.03413, -0.0155903, 0.171364, 0.165558, 0.181129
-0.168227, 0.85526, 0.0202901, 0.169228, 0.165327, 0.179962
-0.133689, 0.668234, 0.000627171, 0.167641, 0.165076, 0.178884
-0.101451, 0.479444, -0.0217027, 0.166942, 0.164713, 0.177863
-0.0563074, 0.257473, -0.0268221, 0.167501, 0.164369, 0.177442
0.0101282, -0.0790326, -0.205884, 0.169447, 0.164113, 0.178095
0.0822946, -0.593889, -0.395647, 0.172213, 0.164051, 0.179643
0.0968061, -1.17281, -0.479575, 0.175381, 0.164245, 0.182101
0.105476, -1.66231, -0.487717, 0.178794, 0.164659, 0.185098
0.105865, -1.99004, -0.500461, 0.182158, 0.165173, 0.18764
0.103, -2.16811, -0.485138, 0.185191, 0.165642, 0.189452
0.0712186, -2.25483, -0.427059, 0.187767, 0.165933, 0.19041
-0.00455464, -2.23855, -0.361511, 0.189154, 0.166056, 0.190466
-0.0529441, -2.10217, -0.257608, 0.189028, 0.166127, 0.189411
-0.0582842, -1.87569, -0.129609, 0.187346, 0.166086, 0.187413
-0.0828743, -1.6229, -0.0126687, 0.184589, 0.165701, 0.185152
-0.115487, -1.33937, 0.117553, 0.181667, 0.165249, 0.183247
-0.0901953, -1.0374, 0.251558, 0.179065, 0.165231, 0.182011
-0.0493878, -0.729711, 0.356335, 0.176887, 0.165397, 0.181257
0.00318131, -0.398877, 0.418058, 0.175409, 0.165546, 0.180987
0.0663193, -0.106552, 0.499196, 0.174248, 0.165628, 0.181654
0.0870466, 0.236618, 0.484637, 0.174178, 0.165555, 0.183041
0.142993, 0.506996, 0.385159, 0.175225, 0.16547, 0.185484
0.121067, 0.797902, 0.23591, 0.176904, 0.165428, 0.188614
0.058983, 1.08093, 0.0500014, 0.17885, 0.165601, 0.191029
-0.0292153, 1.20974, -0.0119581, 0.180719, 0.166178, 0.19147
-0.0668135, 1.20194, 0.0132556, 0.182052, 0.166771, 0.190014
-0.0800904, 1.10992, 0.0707674, 0.182008, 0.167057, 0.186688
-0.0794325, 0.979182, 0.103206, 0.180511, 0.166869, 0.182414
-0.0687716, 0.82542, 0.153873, 0.177964, 0.166424, 0.178155
-0.0710531, 0.638552, 0.227903, 0.17485, 0.165989, 0.174451
-0.07694, 0.448315, 0.296734, 0.171749, 0.165584, 0.171642
-0.102733, 0.292363, 0.301763, 0.169125, 0.165248, 0.1698
-0.134284, 0.162121, 0.230197, 0.167143, 0.16493, 0.168839
-0.13938, 0.0515846, 0.0584461, 0.165816, 0.164472, 0.1684
-0.141085, -0.0396078, -0.165346, 0.165179, 0.164111, 0.168282
-0.130977, -0.124239, -0.37986, 0.165229, 0.163948, 0.168298
-0.142722, -0.18941, -0.536215, 0.165783, 0.164042, 0.168455
-0.158684, -0.243744, -0.656805, 0.166713, 0.164362, 0.168581
-0.146805, -0.27186, -0.793436, 0.167639, 0.164937, 0.168479
-0.127609, -0.266525, -0.900089, 0.168323, 0.165607, 0.168134
-0.100121, -0.239062, -0.99214, 0.168627, 0.166188, 0.167576
-0.0651993, -0.20586, -1.00373, 0.168321, 0.166404, 0.166837
-0.0999417, -0.133503, -0.903615, 0.167504, 0.165992, 0.166068
-0.106549, -0.0628394, -0.731266, 0.166457, 0.165272, 0.165349
-0.0772794, -0.00280989, -0.542087, 0.165371, 0.164582, 0.164724
-0.0751165, 0.0709664, -0.339048, 0.164542, 0.164095, 0.16425
-0.0697467, 0.114764, -0.148785, 0.16409, 0.163906, 0.163952
-0.058568, 0.128724, 0.0443684, 0.164029, 0.163994, 0.163823
-0.0646365, 0.102309, 0.231487, 0.164311, 0.164372, 0.163808
-0.0549075, 0.0629929, 0.389003, 0.164827, 0.16497, 0.163874
-0.0359655, 0.0143721, 0.555336, 0.165502, 0.165669, 0.163942
-0.00291545, -0.0582995, 0.722913, 0.166344, 0.166467, 0.163968
0.0494356, -0.13658, 0.85823, 0.167213, 0.167178, 0.163955
0.0814823, -0.19001, 0.93152, 0.167909, 0.167752, 0.163905
0.10785, -0.272989, 0.937293, 0.168293, 0.168039, 0.163846
0.113603, -0.328272, 0.917962, 0.168297, 0.16801, 0.163818
0.106839, -0.362167, 0.908871, 0.168044, 0.167731, 0.163803
0.115369, -0.379292, 0.893872, 0.167687, 0.167299, 0.163792
0.114193, -0.369224, 0.876981, 0.167214, 0.166799, 0.163796
0.10616, -0.334807, 0.810819, 0.166532, 0.166152, 0.163817
0.0801946, -0.290323, 0.711414, 0.165715, 0.165421, 0.163834
0.0431641, -0.234712, 0.544939, 0.164873, 0.164679, 0.163849
0.0185433, -0.166637, 0.351328, 0.16418, 0.164081, 0.163867
-0.021933, -0.101927, 0.0942656, 0.163824, 0.163808, 0.163895
-0.0583414, -0.0393289, -0.203718, 0.163937, 0.16393, 0.163937
-0.0784509, 0.00335298, -0.490385, 0.164583, 0.164496, 0.16394
-0.0760027, 0.0311708, -0.71373, 0.165599, 0.165335, 0.163923
-0.057743, 0.053381, -0.852679, 0.166755, 0.166257, 0.163888
-0.0539904, 0.0709857, -0.973388, 0.167894, 0.167115, 0.16385
-0.0774849, 0.0883325, -1.07733, 0.168947, 0.167813, 0.163844
-0.0934118, 0.125294, -1.16064, 0.169818, 0.168314, 0.163855
-0.111789, 0.178447, -1.2262, 0.170286, 0.168462, 0.1639
-0.107368, 0.218128, -1.22207, 0.170169, 0.168219, 0.163931
-0.0561084, 0.249982, -1.09632, 0.169261, 0.167442, 0.163931
0.00589578, 0.284915, -0.871617, 0.167948, 0.166357, 0.163939
0.0455316, 0.286738, -0.596115, 0.166343, 0.165167, 0.163933
0.0692501, 0.278882, -0.331976, 0.164985, 0.164246, 0.163904
0.0732293, 0.236105, -0.134364, 0.164234, 0.163842, 0.163872
0.0815019, 0.177228, 0.0915441, 0.164173, 0.164068, 0.163852
0.100178, 0.108056, 0.310268, 0.164836, 0.164802, 0.16386
