1618587133758638382, 0.984359, -0.0450411, 0.0718656, 0.154415, -0.00980488, 0.0836792, 0.544995, -0.00999626, -0.0600135, 0.0766348
1618587133858517408, 0.991379, -0.0488084, 0.0784917, 0.0928657, -0.0111627, 0.0755015, 0.551529, -0.0100217, -0.0577005, 0.0532177
1618587133958435535, 0.994769, -0.0515741, 0.082934, 0.0299577, -0.0116246, 0.0672963, 0.555117, 0.00913646, -0.0604015, 0.0300923
1618587134058340549, -0.994853, 0.0527021, -0.0802344, 0.0324268, -0.00933818, 0.059156, 0.549976, 0.027416, -0.0638138, -0.0283342
1618587134158248186, -0.991735, 0.0513117, -0.0729625, 0.0922273, -0.00815401, 0.0505524, 0.539843, 0.0181683, -0.0658844, -0.104191
1618587134258222342, -0.985357, 0.0465244, -0.0696408, 0.148517, -0.00800658, 0.044111, 0.523269, 0.00980812, -0.0412169, -0.158652
1618587134358299732, -0.97661, 0.040496, -0.0695095, 0.199404, -0.0071903, 0.0408601, 0.506484, 0.0149387, -0.0305934, -0.155574
1618587134458525658, -0.965364, 0.0383473, -0.075742, 0.246706, -0.00636824, 0.0398331, 0.49151, 0.0193584, -0.00757408, -0.151434
1618587134558774948, -0.950635, 0.0409018, -0.0865994, 0.295161, -0.00716204, 0.0388956, 0.475557, 0.0181551, 0.000284468, -0.155228
1618587134659038067, -0.933672, 0.0437247, -0.0897452, 0.343935, -0.00655086, 0.0369817, 0.458634, 0.01876, -0.0109517, -0.167478
1618587134759153128, -0.917337, 0.0459573, -0.091919, 0.384619, -0.00679405, 0.03475, 0.442423, 0.00049625, -0.020217, -0.150643
1618587134859053850, -0.904243, 0.04767, -0.0983329, 0.412799, -0.00843703, 0.031926, 0.429815, -0.0135221, -0.026698, -0.105488
1618587134958764076, -0.895174, 0.0473534, -0.103768, 0.430876, -0.0106847, 0.03011, 0.421978, -0.0191385, -0.0379723, -0.0597944
1618587135058465481, -0.888639, 0.0458161, -0.107531, 0.443461, -0.0121788, 0.0300766, 0.418393, -0.016901, -0.036534, -0.0131492
1618587135158254623, -0.883786, 0.0456134, -0.113356, 0.451654, -0.0138016, 0.0296861, 0.41718, -0.0175436, -0.0301638, -0.00361235
1618587135258188486, -0.88281, 0.0466423, -0.117673, 0.452354, -0.0159712, 0.0299967, 0.415416, -0.0222971, -0.0223542, -0.0187871
1618587135358264685, -0.885542, 0.047277, -0.117131, 0.447059, -0.0171506, 0.0323838, 0.412024, -0.0101984, -0.0102081, -0.0239114
1618587135458435297, -0.889978, 0.0470757, -0.111546, 0.439637, -0.0162914, 0.035869, 0.407626, 0.00380778, 0.0014659, -0.020196
1618587135558598042, -0.894722, 0.044089, -0.101862, 0.432612, -0.0145707, 0.0413269, 0.403915, 0.00581655, 0.00623345, -0.00509052
1618587135658786058, -0.900578, 0.0408245, -0.094219, 0.422393, -0.0136812, 0.0457285, 0.403109, -0.00378765, 0.0038932, 0.0250241
1618587135758885622, -0.910652, 0.0392087, -0.0914138, 0.401023, -0.0138456, 0.0485219, 0.406404, -0.0139165, -0.00719367, 0.0750847
1618587135858877897, -0.926287, 0.0373197, -0.086911, 0.364755, -0.0146059, 0.0502127, 0.41576, -0.0199497, -0.0134828, 0.141663
1618587135958918810, -0.945027, 0.037499, -0.0807077, 0.31465, -0.0161571, 0.0500538, 0.431176, -0.0311798, -0.0176694, 0.205327
1618587136058964968, -0.963103, 0.0398243, -0.0744534, 0.255545, -0.0190778, 0.04842, 0.45396, -0.0406855, -0.0188456, 0.270383
1618587136158915997, -0.978058, 0.0441807, -0.0741539, 0.189611, -0.0232942, 0.0465965, 0.481263, -0.0559645, 0.0108581, 0.294938
1618587136258835793, -0.989201, 0.0496855, -0.0730374, 0.116955, -0.0287508, 0.0469737, 0.508576, -0.0559287, 0.0382354, 0.267866
1618587136358689070, -0.994901, 0.0556338, -0.0717968, 0.0438459, -0.0336748, 0.0506464, 0.532734, -0.0443522, 0.0792463, 0.212187
1618587136458468199, 0.995318, -0.0598489, 0.0719721, 0.0240767, -0.0373008, 0.0582622, 0.551552, -0.0227585, 0.108974, 0.138704
1618587136558246613, 0.991956, -0.0619238, 0.0703857, 0.0850506, -0.0381917, 0.0677008, 0.564317, 0.00838462, 0.114286, 0.0771476
1618587136658034801, 0.986152, -0.0635071, 0.0601782, 0.140888, -0.0360428, 0.0772192, 0.571726, 0.0339431, 0.116265, 0.030733
1618587136757798910, 0.977721, -0.0636704, 0.0481373, 0.194142, -0.0332617, 0.0845196, 0.574329, 0.037799, 0.0960599, 0.00338105
1618587136857585430, 0.966078, -0.0617764, 0.0378388, 0.247881, -0.0306451, 0.0917358, 0.576414, 0.0302502, 0.104637, 0.00299015
1618587136957508087, 0.951833, -0.0570859, 0.0342505, 0.299303, -0.0282837, 0.101553, 0.578045, 0.0132213, 0.11049, 0.00444936
1618587137057567835, 0.935087, -0.0511145, 0.0321947, 0.349232, -0.026678, 0.110316, 0.577762, 0.00778049, 0.0971613, -0.00648787
1618587137157724857, 0.916375, -0.0475513, 0.0234746, 0.396793, -0.0258491, 0.117008, 0.576068, 0.000249402, 0.0975717, -0.0199338
1618587137258013248, 0.898661, -0.0456966, 0.0176912, 0.435897, -0.0260958, 0.1231, 0.574902, -0.00278273, 0.0675712, -0.0135492
1618587137358353615, 0.883206, -0.0437036, 0.0134666, 0.466749, -0.0265453, 0.125302, 0.574443, -0.0157635, 0.0345489, -0.0126343
1618587137458620071, 0.867526, -0.0383488, 0.00935549, 0.495824, -0.029051, 0.126934, 0.572808, -0.0470782, 0.0313859, -0.0334399
1618587137558736801, 0.851899, -0.0300538, 0.00502985, 0.522819, -0.0332123, 0.13086, 0.568853, -0.0509059, 0.0192635, -0.0421432
1618587137658892870, 0.84281, -0.0253232, -0.00100419, 0.537615, -0.0366905, 0.132655, 0.565361, -0.0345538, 0.000623652, -0.035737
1618587137759137869, 0.841655, -0.0255799, -0.00453818, 0.539391, -0.0385454, 0.13105, 0.562003, -0.0107007, -0.0370209, -0.0419077
1618587137859207153, 0.84297, -0.0219901, -0.00741719, 0.53746, -0.0375543, 0.127942, 0.556146, 0.0144999, -0.0488879, -0.0650442
1618587137959243774, 0.840919, -0.0240835, -0.020823, 0.540224, -0.0355891, 0.123829, 0.549319, 0.00996162, -0.0192192, -0.0519233
1618587138059317827, 0.843992, -0.0222996, -0.0200096, 0.535518, -0.0347847, 0.12396, 0.546515, -0.00235517, -0.00502329, -0.0166999
1618587138159552813, 0.854263, -0.0199022, -0.00580904, 0.519428, -0.033873, 0.126585, 0.546882, -0.00185686, -0.020389, 0.00226407
1618587138259722948, 0.870683, -0.0254614, 0.00344556, 0.491173, -0.0320485, 0.127022, 0.549185, 0.0131291, -0.0436699, 0.0184207
1618587138359838009, 0.891259, -0.0392371, 0.00722364, 0.451737, -0.0280416, 0.123527, 0.551163, 0.045451, -0.0648119, 0.0109999
1618587138459834576, 0.915725, -0.0542769, 0.0147955, 0.397847, -0.0231306, 0.11821, 0.5535, 0.0449958, -0.0683559, 0.0042677
1618587138559677124, 0.939828, -0.0645835, 0.0294015, 0.334199, -0.0184344, 0.111377, 0.554475, 0.0386191, -0.0906987, -0.0149799
1618587138659331083, 0.960502, -0.0726192, 0.0366828, 0.266114, -0.0143374, 0.102013, 0.553226, 0.0394421, -0.107138, -0.0385016
1618587138758979559, 0.976371, -0.0766558, 0.0437395, 0.197256, -0.0107493, 0.0917268, 0.549644, 0.0402483, -0.106208, -0.0567963
1618587138858608961, 0.988003, -0.0770459, 0.046907, 0.125355, -0.00763968, 0.0819393, 0.542518, 0.0335695, -0.0900298, -0.0945167
1618587138958279848, 0.995176, -0.073853, 0.0454216, 0.0458961, -0.00459167, 0.0741145, 0.530697, 0.0281006, -0.0636336, -0.132421
1618587139057974577, -0.996376, 0.0669323, -0.0367053, 0.0375116, -0.00188329, 0.068443, 0.51279, 0.0258531, -0.0476175, -0.164152
1618587139157776356, -0.991311, 0.0567893, -0.0241311, 0.116167, 9.37358e-05, 0.065433, 0.491686, 0.0210046, -0.0329692, -0.184601
1618587139257696629, -0.98141, 0.0455603, -0.0190999, 0.185456, 0.000904974, 0.0637743, 0.470795, 0.00370739, -0.020813, -0.181351
1618587139357711792, -0.968613, 0.0350424, -0.025735, 0.244744, -0.000701723, 0.0631597, 0.45287, -0.018678, -0.00111978, -0.156081
1618587139457904816, -0.953729, 0.0282197, -0.0428835, 0.296254, -0.00405214, 0.063086, 0.438238, -0.0251945, 0.00989104, -0.129958
1618587139558265686, -0.93766, 0.0241949, -0.0563427, 0.342103, -0.00754751, 0.0633087, 0.426022, -0.022417, 0.00559512, -0.120574
1618587139658652306, -0.920339, 0.0224201, -0.0684263, 0.384436, -0.0108147, 0.062587, 0.414137, -0.0209006, -0.00728803, -0.122689
1618587139758934021, -0.904354, 0.022099, -0.0812373, 0.418398, -0.0138175, 0.0606056, 0.4018, -0.0292646, -0.0324668, -0.121644
1618587139859107733, -0.893444, 0.0232404, -0.0914948, 0.439143, -0.0175266, 0.0547942, 0.390935, -0.031958, -0.0533715, -0.094479
1618587139959269285, -0.887729, 0.023475, -0.0935649, 0.450147, -0.0204666, 0.0493898, 0.383036, -0.0187744, -0.0592819, -0.0729849
1618587140059334755, -0.886984, 0.0255259, -0.0933212, 0.451552, -0.0224277, 0.0442493, 0.377243, -0.0114212, -0.0526056, -0.043316
1618587140159291506, -0.891948, 0.0266203, -0.0867722, 0.442935, -0.0224879, 0.0417711, 0.374276, 0.00940583, -0.033762, 0.00310593
1618587140259178400, -0.899669, 0.0261989, -0.0800518, 0.428371, -0.0210562, 0.0428168, 0.376678, 0.00540961, -0.0139307, 0.0568935
1618587140358970404, -0.910641, 0.0251784, -0.0793511, 0.404725, -0.0209478, 0.0450201, 0.383532, -0.00603376, -0.00440847, 0.108686
1618587140458735466, -0.926849, 0.0225696, -0.0736533, 0.367447, -0.0209438, 0.0476241, 0.395866, -0.00141129, 0.00342394, 0.167234
1618587140558581591, -0.945841, 0.0215937, -0.0640701, 0.317512, -0.0206207, 0.0496279, 0.413313, 0.000421959, 0.0137595, 0.204642
1618587140658480167, -0.964205, 0.0228594, -0.054583, 0.258471, -0.0205884, 0.051857, 0.432814, -0.00620419, 0.024663, 0.204631
1618587140758381367, -0.979131, 0.0250898, -0.048595, 0.195732, -0.0222453, 0.0551059, 0.451815, -0.0296993, 0.0560193, 0.191643
1618587140858233452, -0.989727, 0.0255287, -0.0490272, 0.131856, -0.0261024, 0.0602146, 0.469101, -0.0419861, 0.0601258, 0.162573
1618587140958194256, -0.995274, 0.0247995, -0.0549898, 0.0760985, -0.0306022, 0.0658842, 0.483797, -0.0460092, 0.0733951, 0.109649
1618587141058313131, -0.996803, 0.0234575, -0.0633874, 0.0426064, -0.0349166, 0.0717022, 0.492378, -0.0308439, 0.0556248, 0.0388882
1618587141158497095, -0.996897, 0.0228646, -0.068899, 0.0304454, -0.0369382, 0.0751635, 0.494658, -0.0155242, 0.0315146, -0.00492544
1618587141258653402, -0.996926, 0.0226475, -0.0707176, 0.0249888, -0.0376953, 0.0766674, 0.493988, -0.00592206, 0.0175336, -0.0297302
1618587141358790874, -0.997253, 0.0227338, -0.0669249, 0.022157, -0.0374782, 0.0776004, 0.490413, 0.00533074, 0.0112215, -0.0447958
1618587141458893538, -0.997801, 0.0228344, -0.0585125, 0.0211669, -0.0359591, 0.0783726, 0.486851, 0.0132505, 0.00867079, -0.0328204
1618587141558847666, -0.998057, 0.0225221, -0.0542905, 0.0206581, -0.0340313, 0.0786017, 0.484996, 0.0130694, -0.000216318, -0.013412
1618587141658672333, -0.998101, 0.0223405, -0.053887, 0.0197894, -0.032219, 0.0781962, 0.484804, 0.00574048, -0.00679848, 0.0027206
1618587141758498192, -0.997934, 0.0231318, -0.0568808, 0.0189216, -0.0314129, 0.0769632, 0.485828, 0.00130281, -0.00930146, 0.0200082
1618587141858539104, -0.997353, 0.0314563, -0.0631548, 0.0175692, -0.0304223, 0.0756578, 0.488478, 0.00226551, -0.0155436, 0.0256135
1618587141958824873, -0.996234, 0.0530508, -0.0669865, 0.0146869, -0.0298459, 0.0732388, 0.490654, -0.0114746, -0.0177566, 0.0203732
1618587142059305668, -0.993693, 0.089826, -0.0662752, 0.0106389, -0.0314834, 0.0711313, 0.491698, -0.0386674, -0.0119803, 0.00753936
1618587142159627199, -0.988541, 0.135629, -0.0659505, 0.00652061, -0.0362546, 0.0692162, 0.490703, -0.0700953, -0.00446193, -0.00864414
1618587142259676218, -0.980698, 0.185892, -0.060579, 0.00252036, -0.0450765, 0.0696255, 0.489281, -0.106319, 0.0234926, -0.0169751
1618587142359422207, -0.97009, 0.236842, -0.0532146, 0.000107915, -0.0555785, 0.0713479, 0.487628, -0.0970612, 0.0140531, -0.00373649
1618587142458931446, 0.957334, -0.283944, 0.0537381, 1.22127e-05, -0.0652187, 0.0728885, 0.487953, -0.0927772, 0.0187295, 0.0127911
1618587142558458090, 0.941932, -0.328345, 0.070373, 0.000282937, -0.0743424, 0.0752655, 0.488226, -0.086879, 0.0265873, 0.0146279
1618587142658184290, 0.924395, -0.372168, 0.0835668, 0.00157686, -0.0828481, 0.0778408, 0.489667, -0.0826704, 0.0284196, 0.0137445
1618587142758077621, 0.903309, -0.417488, 0.0982871, 0.00870153, -0.0907619, 0.0802235, 0.489361, -0.0757102, 0.0266716, -0.0103748
1618587142857940197, 0.880382, -0.459654, 0.115038, 0.0202841, -0.0980799, 0.0837112, 0.487948, -0.0808953, 0.0217852, -0.0498456
1618587142957814455, 0.857941, -0.498189, 0.12246, 0.0273613, -0.10527, 0.0866615, 0.4831, -0.0745478, 0.0123776, -0.0665173
1618587143057769060, 0.835797, -0.534392, 0.122811, 0.0280175, -0.112274, 0.0886334, 0.47624, -0.0684145, 0.00289087, -0.0834356
1618587143157608271, 0.817187, -0.563606, 0.118709, 0.0214959, -0.118365, 0.0884992, 0.467186, -0.0575219, -0.0364677, -0.0940091
1618587143257312536, 0.804063, -0.583998, 0.11088, 0.0115981, -0.122695, 0.0863278, 0.457019, -0.0492888, -0.0458251, -0.0815557
1618587143357054710, 0.79329, -0.599504, 0.105799, 0.0095751, -0.127978, 0.0831081, 0.448709, -0.0475395, -0.0286139, -0.0612017
1618587143456827402, 0.787275, -0.607546, 0.104556, 0.0124075, -0.130766, 0.0826025, 0.442862, -0.0328165, -0.0291086, -0.045618
1618587143556669474, 0.785413, -0.60969, 0.105531, 0.0163653, -0.133521, 0.0816719, 0.439474, -0.0262682, -0.0127848, -0.024517
1618587143656601191, 0.786026, -0.60806, 0.109478, 0.0209964, -0.135013, 0.0816882, 0.438865, -0.00750899, -0.00586639, -0.000829253
1618587143756621599, 0.789865, -0.602614, 0.111303, 0.0241082, -0.135082, 0.0821093, 0.439766, 0.00664258, 0.00143847, 0.00465561
1618587143856775284, 0.797502, -0.592643, 0.110545, 0.0233218, -0.135014, 0.0814402, 0.440345, 0.0162384, -0.00495098, -0.00936644
1618587143956947565, 0.809743, -0.576436, 0.108083, 0.018847, -0.131839, 0.0810818, 0.438124, 0.0275979, -0.0221958, -0.0240881
1618587144057023048, 0.827041, -0.552383, 0.10356, 0.0123163, -0.12746, 0.0787191, 0.433677, 0.0381081, -0.0335838, -0.033537
1618587144156974554, 0.848197, -0.519268, 0.104235, 0.00753389, -0.123743, 0.0774447, 0.430974, 0.0312776, -0.00834343, -0.013769
1618587144256821394, 0.872834, -0.476176, 0.106786, 0.00378176, -0.119532, 0.0760292, 0.432148, 0.0532769, -0.0329931, 0.0232027
1618587144356632471, -0.899963, 0.42383, -0.10205, 0.00447225, -0.111934, 0.0722229, 0.435837, 0.0901829, -0.0536741, 0.0356401
1618587144456743717, -0.925299, 0.366971, -0.0946761, 0.0138201, -0.100733, 0.0681444, 0.439559, 0.126046, -0.0356421, 0.0260806
1618587144557005405, -0.947342, 0.307208, -0.0883067, 0.0191795, -0.087143, 0.0665399, 0.44, 0.139232, -0.000985387, -0.00413335
1618587144657214880, -0.965947, 0.244007, -0.0839823, 0.0187885, -0.0728154, 0.0687558, 0.437215, 0.148774, 0.0392475, -0.04059
1618587144757584333, -0.980291, 0.179603, -0.0808137, 0.0155245, -0.057768, 0.0748375, 0.431855, 0.151815, 0.0805373, -0.0632876
1618587144857953787, -0.989882, 0.113225, -0.0849505, 0.00987268, -0.0420922, 0.0833786, 0.427268, 0.172969, 0.0862854, -0.0473469
1618587144958230257, -0.995077, 0.0464413, -0.0874331, 0.00451221, -0.0230833, 0.0919497, 0.42321, 0.207079, 0.0856953, -0.0251179
1618587145058308363, 0.996199, 0.0231334, 0.0839836, 0.000174011, -0.00194903, 0.0994723, 0.42265, 0.214831, 0.0708544, 0.00345383
1618587145158501863, 0.992814, 0.0859429, 0.083216, 0.00290239, 0.018382, 0.105487, 0.423646, 0.182826, 0.0573287, 0.00833839
1618587145258775711, 0.98648, 0.140008, 0.0851727, 0.000700457, 0.034358, 0.109966, 0.423201, 0.129891, 0.0410934, -0.00827209
1618587145358957291, -0.978303, -0.189287, -0.0841437, 0.00367899, 0.0456415, 0.113795, 0.421404, 0.0795521, 0.041161, -0.0208191
1618587145459073067, -0.968635, -0.233118, -0.0856936, 0.00767021, 0.0525986, 0.117384, 0.41872, 0.0603332, 0.0344878, -0.0321099
1618587145559127331, -0.958716, -0.271895, -0.082826, 0.00878038, 0.0566959, 0.12063, 0.414691, 0.0208153, 0.0233902, -0.0501546
1618587145659078598, -0.948249, -0.307657, -0.0784093, 0.00471843, 0.0568665, 0.123162, 0.410821, -0.0124349, 0.0301077, -0.0397723
1618587145759017944, -0.937187, -0.338429, -0.0844781, 0.00307262, 0.0550244, 0.127259, 0.408761, -0.019307, 0.0424166, -0.016228
1618587145859025955, -0.928705, -0.358998, -0.092777, 0.00457197, 0.0549703, 0.132174, 0.408025, 0.0094768, 0.0476422, 0.00117194
1618587145959104776, 0.925512, 0.36885, 0.0858909, 0.000210679, 0.0577122, 0.137736, 0.40799, 0.0198929, 0.0495897, 0.00529849
1618587146059245348, 0.926456, 0.368994, 0.0739703, 0.00716011, 0.0597913, 0.142358, 0.408761, -0.00128239, 0.0269058, -0.0109676
1618587146159259319, 0.928818, 0.363733, 0.0701631, 0.00849835, 0.0578395, 0.144197, 0.40709, -0.0461981, 0.00779976, -0.0145286
1618587146259267092, 0.933242, 0.351985, 0.0717881, 0.00343494, 0.052396, 0.1448, 0.406162, -0.0700719, -0.000767324, 0.0110297
1618587146359394073, 0.941628, 0.329307, 0.0699601, 0.000468772, 0.0461138, 0.144581, 0.407696, -0.0782791, -0.0047304, 0.0316645
1618587146459597349, 0.953246, 0.295112, 0.0649163, 0.00411759, 0.0386717, 0.144454, 0.411063, -0.0934591, -0.00768234, 0.0452018
1618587146559700489, 0.965247, 0.253368, 0.0635175, 0.00824113, 0.0280647, 0.142893, 0.416878, -0.121184, -0.0332212, 0.053433
1618587146659721136, 0.976506, 0.203983, 0.0691535, 0.00672955, 0.015402, 0.139406, 0.422632, -0.13854, -0.0387612, 0.0512512
1618587146759684563, 0.98669, 0.144346, 0.0748209, 0.00314418, 0.00150085, 0.135557, 0.427478, -0.151707, -0.0321017, 0.0541585
1618587146859676600, 0.994469, 0.0749888, 0.0735329, 0.00127993, -0.0129751, 0.132458, 0.433235, -0.152023, -0.0307163, 0.0626516
1618587146959504128, 0.998006, 0.00202972, 0.063019, 0.00288072, -0.0261004, 0.128362, 0.439429, -0.129829, -0.050043, 0.0600419
1618587147059164047, 0.996064, -0.0682082, 0.05648, 0.00367168, -0.0382348, 0.122582, 0.445883, -0.12027, -0.0577657, 0.0560283
1618587147158657789, 0.989205, -0.133479, 0.060432, 0.0022533, -0.0504831, 0.117671, 0.450869, -0.125287, -0.0425622, 0.0580195
1618587147258135080, -0.978336, 0.194292, -0.0714729, 0.000569893, -0.0622748, 0.114925, 0.455267, -0.114566, -0.00526578, 0.0434459
1618587147357864618, 0.962919, -0.253501, 0.0923289, 0.000520533, -0.0726184, 0.115675, 0.456792, -0.080702, 0.0189416, 0.0149942
1618587147457737207, 0.944072, -0.310051, 0.112107, 0.00523069, -0.0799877, 0.119019, 0.456443, -0.056097, 0.0396178, -0.0184694
