0, 0
0, 1.64325e-156
0, 0.0102125
0, 0.00225422
0, 0.00225005
0, -nan
0, 0.139827
0, 0
0, -nan
0, 0.201843
0, 4.90565
0, 2.99097e-154
0, 0.225449
0, -nan
0, 0.0179981
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0.0179981
0, -nan
0, 3.37902
0, 1.5936
0, -nan
0, -nan
0, 1.00256
0, 2.16334e-155
0, 0
0, -nan
0, 7.11805e-155
0, 0
0, -nan
0, 1.78004e-12
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0
0, 0
0, 49.8443
0, 2.82492
0, 5.4115
0, 55.3319
0, 6.78477
0, 0
0, 4.47568
0, -nan
0, 1.76015e-156
0, -nan
0, 2.15748
0, 1.73391
0, 2.16334e-155
0, 1.12821e-154
0, 0.038127
0, 0
0, -nan
0, 0
0, 0
0, 0
0, 0
0, -nan
0, -nan
0, 3.42589
0, -nan
0, 0.0114572
0, 0.934226
0, 2.16334e-155
0, -nan
0, 1.63208
0, 4.85143
0, 0.650207
0, 0
0, 0
0, 1.31683e-154
0, 0
0, -nan
0, -nan
0, 113.299
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, -nan
0, -nan
0, -nan
0, 9.23372e-155
0, 0.928115
0, 2.16334e-155
0, 1.1367e-155
0, 7.19739e-155
0, 6.63058e-155
0, 4.51506
0, 0.0464878
0, 2.16334e-155
0, 5.6165
0, 7.19739e-155
0, 5.93767e-155
0, 0
0, 1.57043
0, 6.89292
0, -nan
0, 6.89292
0, -nan
0, -nan
0, -nan
0, -nan
0, 7.44403e-158
0, 0.0560299
0, 6.29367e-155
0, 1.22986e-155
0, 4.47389e-155
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0
0, -nan
0, 2.37622e-155
0, -nan
0, -nan
0, 0
0, 0
0, 0
0, 0.000853615
0, -nan
0, 0.0173846
0, 1.07958
0, 0
0, 0
0, 2.69162
0, 0
0, 0
0, -nan
0, 0
0, -nan
0, -nan
0, -nan
0, 7.18987
0, -nan
0, 0
0, 14.393
0, 0
0, 6.74925
0, 0
0, 0
0, 0
0, 0
0, 1.00729
0, 78.0562
0, 9.4823
0, 0
0, 2.16877
0, 0.0108706
0, 0.759173
0, 0
0, -nan
0, -nan
0, 0.0370662
0, -nan
0, -nan
0, -nan
0, 0
0, 1.19109e-154
0, -nan
0, 0
0, -nan
0, 0
0, -nan
0, -nan
0, 0
0, 0
0, 2.16334e-155
0, 0
0, -nan
0, -nan
0, -nan
0, 0.277566
0, 1
0, 0.277566
0, -nan
0, 0.277566
0, -nan
0, 0.277566
0, -nan
0, -nan
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0.001354
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, -nan
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, 55.6841
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, -nan
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, -nan
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, -nan
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
0, 0.52321
